"","preds.No","preds.Yes","domestic_2018.Retained"
"357",0.568204462528229,0.431795537471771,0
"358",0.562235832214355,0.437764167785645,0
"359",0.564660668373108,0.435339331626892,0
"360",0.572606146335602,0.427393853664398,0
"361",0.578616559505463,0.421383440494537,1
"362",0.580252945423126,0.419747054576874,0
"363",0.569016456604004,0.430983543395996,1
"364",0.575730204582214,0.424269795417786,0
"365",0.575258612632751,0.424741387367249,1
"366",0.577799141407013,0.422200858592987,0
"367",0.569142580032349,0.430857419967651,0
"368",0.566116690635681,0.433883309364319,0
"369",0.575872480869293,0.424127519130707,0
"370",0.576645135879517,0.423354864120483,0
"371",0.574612319469452,0.425387680530548,1
"372",0.566160082817078,0.433839917182922,0
"373",0.577237904071808,0.422762095928192,0
"374",0.569157004356384,0.430842995643616,0
"375",0.574415743350983,0.425584256649017,0
"376",0.573230087757111,0.426769912242889,0
"377",0.570125818252563,0.429874181747437,0
"378",0.574216187000275,0.425783812999725,0
"379",0.57718813419342,0.42281186580658,0
"380",0.577456295490265,0.422543704509735,0
"381",0.577118396759033,0.422881603240967,0
"382",0.580287218093872,0.419712781906128,0
"383",0.577837884426117,0.422162115573883,0
"384",0.577732503414154,0.422267496585846,0
"385",0.565956294536591,0.434043705463409,0
"386",0.576687812805176,0.423312187194824,0
"387",0.561810255050659,0.438189744949341,0
"388",0.578159391880035,0.421840608119965,0
"389",0.580401360988617,0.419598639011383,0
"390",0.579655289649963,0.420344710350037,0
"391",0.580093264579773,0.419906735420227,0
"392",0.575256168842316,0.424743831157684,0
"393",0.577599823474884,0.422400176525116,0
"394",0.569329142570496,0.430670857429504,0
"395",0.579266726970673,0.420733273029327,0
"396",0.580167651176453,0.419832348823547,0
"397",0.57926344871521,0.42073655128479,0
"398",0.567176818847656,0.432823181152344,0
"399",0.575522303581238,0.424477696418762,0
"400",0.565219104290009,0.434780895709991,0
"401",0.563754677772522,0.436245322227478,0
"402",0.558174669742584,0.441825330257416,1
"403",0.558210015296936,0.441789984703064,0
"404",0.580367088317871,0.419632911682129,0
"405",0.576427340507507,0.423572659492493,0
"406",0.569404006004333,0.430595993995667,1
"407",0.57378751039505,0.42621248960495,0
"408",0.570073306560516,0.429926693439484,0
"409",0.567525029182434,0.432474970817566,0
"410",0.580414593219757,0.419585406780243,0
"411",0.579537093639374,0.420462906360626,0
"412",0.568340599536896,0.431659400463104,0
"413",0.576175570487976,0.423824429512024,0
"414",0.580448925495148,0.419551074504852,0
"415",0.577603936195374,0.422396063804626,0
"416",0.577934503555298,0.422065496444702,0
"417",0.580495178699493,0.419504821300507,0
"418",0.577631056308746,0.422368943691254,0
"419",0.576237082481384,0.423762917518616,0
"420",0.570386469364166,0.429613530635834,0
"421",0.573720395565033,0.426279604434967,0
"422",0.575436353683472,0.424563646316528,1
"423",0.574909150600433,0.425090849399567,0
"424",0.570492267608643,0.429507732391357,0
"425",0.574990451335907,0.425009548664093,0
"426",0.571130156517029,0.428869843482971,0
"427",0.563597023487091,0.436402976512909,1
"428",0.559649050235748,0.440350949764252,0
"429",0.573311924934387,0.426688075065613,1
"430",0.577365815639496,0.422634184360504,0
"431",0.564185082912445,0.435814917087555,0
"432",0.576571762561798,0.423428237438202,0
"433",0.579848170280457,0.420151829719543,1
"434",0.580211162567139,0.419788837432861,0
"435",0.568257749080658,0.431742250919342,0
"436",0.567691087722778,0.432308912277222,1
"437",0.577702760696411,0.422297239303589,0
"438",0.577601671218872,0.422398328781128,0
"439",0.576380252838135,0.423619747161865,0
"440",0.579231262207031,0.420768737792969,0
"441",0.56791216135025,0.43208783864975,0
"442",0.575299859046936,0.424700140953064,0
"443",0.570117473602295,0.429882526397705,0
"444",0.577708542346954,0.422291457653046,0
"445",0.577722668647766,0.422277331352234,0
"446",0.5786292552948,0.4213707447052,0
"447",0.573962807655334,0.426037192344666,0
"448",0.570823192596436,0.429176807403564,0
"449",0.578398883342743,0.421601116657257,0
"450",0.567443490028381,0.432556509971619,0
"451",0.569793701171875,0.430206298828125,1
"452",0.580108344554901,0.419891655445099,0
"453",0.569510459899902,0.430489540100098,1
"454",0.579785287380219,0.420214712619781,1
"455",0.563917636871338,0.436082363128662,1
"456",0.567769527435303,0.432230472564697,0
"457",0.559820473194122,0.440179526805878,0
"458",0.566454827785492,0.433545172214508,1
"459",0.575329959392548,0.424670040607452,0
"460",0.578908979892731,0.421091020107269,0
"461",0.577194273471832,0.422805726528168,0
"462",0.570526540279388,0.429473459720612,0
"463",0.578170359134674,0.421829640865326,0
"464",0.572939693927765,0.427060306072235,1
"465",0.579061150550842,0.420938849449158,0
"466",0.580382883548737,0.419617116451263,0
"467",0.573187708854675,0.426812291145325,0
"468",0.564332008361816,0.435667991638184,0
"469",0.579545676708221,0.420454323291779,0
"470",0.578282535076141,0.421717464923859,0
"471",0.57597941160202,0.42402058839798,0
"472",0.578511595726013,0.421488404273987,0
"473",0.576955318450928,0.423044681549072,0
"474",0.572390615940094,0.427609384059906,0
"475",0.579602837562561,0.420397162437439,0
"476",0.56749165058136,0.43250834941864,0
"477",0.578231334686279,0.421768665313721,0
"478",0.561860680580139,0.438139319419861,1
"479",0.563599705696106,0.436400294303894,0
"480",0.579355537891388,0.420644462108612,0
"481",0.573347151279449,0.426652848720551,1
"482",0.578204572200775,0.421795427799225,0
"483",0.569725215435028,0.430274784564972,0
"484",0.565149903297424,0.434850096702576,0
"485",0.576278686523438,0.423721313476562,0
"486",0.558504045009613,0.441495954990387,0
"487",0.574029564857483,0.425970435142517,0
"488",0.57159286737442,0.42840713262558,1
"489",0.576892912387848,0.423107087612152,0
"490",0.565136194229126,0.434863805770874,1
"491",0.565056145191193,0.434943854808807,1
"492",0.575843632221222,0.424156367778778,0
"493",0.577000617980957,0.422999382019043,0
"494",0.579786360263824,0.420213639736176,0
"495",0.579987347126007,0.420012652873993,0
"496",0.57528680562973,0.42471319437027,0
"497",0.578088223934174,0.421911776065826,0
"498",0.573738992214203,0.426261007785797,0
"499",0.57744950056076,0.42255049943924,0
"500",0.565621018409729,0.434378981590271,0
"501",0.578435063362122,0.421564936637878,0
"502",0.565397322177887,0.434602677822113,0
"503",0.566239714622498,0.433760285377502,1
"504",0.579077064990997,0.420922935009003,0
"505",0.56545478105545,0.43454521894455,0
"506",0.577460169792175,0.422539830207825,0
"507",0.576845526695251,0.423154473304749,0
"508",0.569173038005829,0.430826961994171,0
"509",0.573681652545929,0.426318347454071,0
"510",0.579908609390259,0.420091390609741,0
"511",0.568665027618408,0.431334972381592,0
"512",0.573386967182159,0.426613032817841,0
"513",0.57007884979248,0.42992115020752,0
"514",0.573361754417419,0.426638245582581,1
"515",0.562865912914276,0.437134087085724,1
"516",0.556241512298584,0.443758487701416,0
"517",0.563597679138184,0.436402320861816,0
"518",0.578151702880859,0.421848297119141,1
"519",0.575210750102997,0.424789249897003,0
"520",0.55807763338089,0.44192236661911,1
"521",0.574375569820404,0.425624430179596,0
"522",0.556660830974579,0.443339169025421,1
"523",0.568961679935455,0.431038320064545,0
"524",0.570179581642151,0.429820418357849,0
"525",0.567770540714264,0.432229459285736,0
"526",0.576431155204773,0.423568844795227,0
"527",0.566498875617981,0.433501124382019,0
"528",0.570350170135498,0.429649829864502,0
"529",0.564931988716125,0.435068011283875,0
"530",0.577825307846069,0.422174692153931,1
"531",0.561375558376312,0.438624441623688,0
"532",0.564534902572632,0.435465097427368,0
"533",0.562228500843048,0.437771499156952,0
"534",0.567648649215698,0.432351350784302,1
"535",0.577865183353424,0.422134816646576,1
"536",0.580448925495148,0.419551074504852,0
"537",0.579496800899506,0.420503199100494,1
"538",0.577335357666016,0.422664642333984,0
"539",0.570273101329803,0.429726898670197,0
"540",0.5772665143013,0.4227334856987,1
"541",0.561493158340454,0.438506841659546,0
"542",0.576641499996185,0.423358500003815,0
"543",0.56174111366272,0.43825888633728,1
"544",0.578319609165192,0.421680390834808,0
"545",0.573138475418091,0.426861524581909,0
"546",0.559320271015167,0.440679728984833,1
"547",0.563518643379211,0.436481356620789,0
"548",0.578265428543091,0.421734571456909,0
"549",0.573849678039551,0.426150321960449,0
"550",0.561278939247131,0.438721060752869,0
"551",0.577576100826263,0.422423899173737,1
"552",0.579169690608978,0.420830309391022,0
"553",0.577199757099152,0.422800242900848,0
"554",0.57238507270813,0.42761492729187,1
"555",0.570412158966064,0.429587841033936,0
"556",0.565926551818848,0.434073448181152,0
"557",0.580373346805573,0.419626653194427,0
"558",0.573408961296082,0.426591038703918,0
"559",0.573829889297485,0.426170110702515,0
"560",0.56696093082428,0.43303906917572,0
"561",0.579940319061279,0.420059680938721,0
"562",0.567804872989655,0.432195127010345,0
"563",0.573468506336212,0.426531493663788,0
"564",0.563500344753265,0.436499655246735,0
"565",0.580237686634064,0.419762313365936,0
"566",0.576571583747864,0.423428416252136,0
"567",0.5772944688797,0.4227055311203,0
"568",0.576363861560822,0.423636138439178,0
"569",0.574451684951782,0.425548315048218,0
"570",0.575538992881775,0.424461007118225,0
"571",0.56548410654068,0.43451589345932,0
"572",0.571133017539978,0.428866982460022,0
"573",0.556302428245544,0.443697571754456,0
"574",0.564195454120636,0.435804545879364,0
"575",0.57962566614151,0.42037433385849,0
"576",0.572410762310028,0.427589237689972,0
"577",0.571877777576447,0.428122222423553,0
"578",0.572083950042725,0.427916049957275,0
"579",0.578630924224854,0.421369075775146,0
"580",0.575067043304443,0.424932956695557,0
"581",0.571034371852875,0.428965628147125,1
"582",0.56184458732605,0.43815541267395,0
"583",0.578196406364441,0.421803593635559,0
"584",0.57437127828598,0.42562872171402,0
"585",0.577063858509064,0.422936141490936,0
"586",0.560030817985535,0.439969182014465,0
"587",0.570478022098541,0.429521977901459,0
"588",0.574001610279083,0.425998389720917,0
"589",0.564691662788391,0.435308337211609,0
"590",0.578897595405579,0.421102404594421,0
"591",0.575486779212952,0.424513220787048,0
"592",0.576064944267273,0.423935055732727,0
"593",0.576138019561768,0.423861980438232,1
"594",0.577548503875732,0.422451496124268,0
"595",0.575869143009186,0.424130856990814,0
"596",0.572726011276245,0.427273988723755,0
"597",0.579771161079407,0.420228838920593,0
"598",0.576967179775238,0.423032820224762,0
"599",0.576242685317993,0.423757314682007,0
"600",0.578390836715698,0.421609163284302,0
"601",0.574123799800873,0.425876200199127,0
"602",0.574143826961517,0.425856173038483,0
"603",0.579626858234406,0.420373141765594,0
"604",0.579585075378418,0.420414924621582,0
"605",0.580211162567139,0.419788837432861,0
"606",0.568057358264923,0.431942641735077,0
"607",0.573392868041992,0.426607131958008,0
"608",0.568252861499786,0.431747138500214,0
"609",0.569506525993347,0.430493474006653,0
"610",0.579602837562561,0.420397162437439,0
"611",0.577916741371155,0.422083258628845,0
"612",0.569330453872681,0.430669546127319,0
"613",0.572735249996185,0.427264750003815,0
"614",0.580269455909729,0.419730544090271,0
"615",0.57558000087738,0.42441999912262,1
"616",0.577253639698029,0.422746360301971,0
"617",0.577098548412323,0.422901451587677,1
"618",0.563169181346893,0.436830818653107,0
"619",0.575504541397095,0.424495458602905,0
"620",0.575612187385559,0.424387812614441,0
"621",0.579790651798248,0.420209348201752,0
"622",0.575859606266022,0.424140393733978,0
"623",0.577044486999512,0.422955513000488,0
"624",0.569851577281952,0.430148422718048,0
"625",0.566087603569031,0.433912396430969,0
"626",0.56386786699295,0.43613213300705,0
"627",0.576953947544098,0.423046052455902,0
"628",0.56967955827713,0.43032044172287,0
"629",0.579602837562561,0.420397162437439,0
"630",0.559637129306793,0.440362870693207,0
"631",0.578127264976501,0.421872735023499,0
"632",0.579521119594574,0.420478880405426,0
"633",0.566350638866425,0.433649361133575,0
"634",0.579525291919708,0.420474708080292,0
"635",0.563361585140228,0.436638414859772,1
"636",0.575660109519958,0.424339890480042,0
"637",0.568282902240753,0.431717097759247,0
"638",0.563025116920471,0.436974883079529,0
"639",0.580163717269897,0.419836282730103,0
"640",0.578768908977509,0.421231091022491,0
"641",0.569683611392975,0.430316388607025,0
"642",0.573113799095154,0.426886200904846,0
"643",0.565055251121521,0.434944748878479,0
"644",0.57204532623291,0.42795467376709,0
"645",0.576807975769043,0.423192024230957,0
"646",0.57707267999649,0.42292732000351,0
"647",0.566167414188385,0.433832585811615,0
"648",0.576409995555878,0.423590004444122,0
"649",0.566009879112244,0.433990120887756,0
"650",0.57763808965683,0.42236191034317,0
"651",0.561757743358612,0.438242256641388,0
"652",0.567155003547668,0.432844996452332,0
"653",0.578174293041229,0.421825706958771,0
"654",0.576985001564026,0.423014998435974,0
"655",0.580007135868073,0.419992864131927,0
"656",0.567225277423859,0.432774722576141,0
"657",0.57496303319931,0.42503696680069,1
"658",0.577008366584778,0.422991633415222,0
"659",0.569983661174774,0.430016338825226,0
"660",0.573395788669586,0.426604211330414,0
"661",0.57619833946228,0.42380166053772,0
"662",0.563523292541504,0.436476707458496,0
"663",0.572568953037262,0.427431046962738,0
"664",0.580448925495148,0.419551074504852,0
